round,candidate_id,rule_variant,substrate_name,decoy_pb,decoy_product_smiles,decoy_ec_classes,decoy_rule_hashes,decoy_status_round22,training_allowed_round22
22,R21-P0-013,sampled_all_800,hydrocaffeic acid,ICDKEGIUNBERCN,Nc1ncnc2c1NCN2C1OC(COP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1O,0,22f0baed9122,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,sampled_all_800,hydrocaffeic acid,JBVZMRMPRKZCEF,O=C([O-])C(=O)CC(O)(O)CCc1ccc(O)c(O)c1,0,01420c783b69,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,sampled_all_800,hydrocaffeic acid,MJRGXAOTNGANHT,COP(=O)(OC)Oc1cc(CCC(=O)O)ccc1O,0,01fbdcc0ad49,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,sampled_all_800,hydrocaffeic acid,OEPMLSWEOOUPHZ,O=C(O)C=CC(=CC(=O)O)CCC(=O)O,0,63f22a592d65,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,sampled_all_800,hydrocaffeic acid,QPYRNEIVICYZQG,O=C(O)CCc1cc(O)c(O)cc1C(=O)[O-],0,1c9957f44c72,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,sampled_all_800,hydrocaffeic acid,STOAUPQHCFCVAW,O=C(O)CCc1cc(O)c(O)c(C(=O)[O-])c1,0,0bb6a08bec22,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,sampled_all_800,hydrocaffeic acid,TYISBAMDCQXGTK,COP(=O)(OC)Oc1ccc(CCC(=O)O)cc1O,0,01fbdcc0ad49,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,sampled_all_800,hydrocaffeic acid,WEPNMLSXEATIJK,O=C(O)CCc1ccc(OS(=O)(=O)O)c(O)c1,0,22f0baed9122,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,sampled_all_800,hydrocaffeic acid,XLYOFNOQVPJJNP,O,0,01fbdcc0ad49;c4d9fdf19cb9,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,sampled_all_800,hydrocaffeic acid,ZBOPGTZYFJDGBU,O=CC(=CC=C(O)C(=O)O)CCC(=O)O,0,7e9d68ae5363,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,ADXJSSMBDQVMRA,O=C(O)CCC1=CC(O)C(O)C=C1,0,4b8fa8789d87,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,AYFVYJQAPQTCCC,CC(O)C([NH3+])C(=O)[O-],0,ddf10be3f7ac,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,BUCQPWUTNDGEDF,O=C(O)CC(O)c1ccc(O)c(O)c1,0,fa50c04db904,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,CDHQONZUVBTFSW,O=C(O)CCC1=CC(O)=C(O)C(O)C1O,0,a9dbd95ed9de,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,CUSOWRGIQJDICZ,[NH3+]C(C(=O)[O-])C(O)(O)CCc1ccc(O)c(O)c1,4,471aedd0e78e,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,DBQVBSXCICUQIM,O=C(O)C(F)Cc1ccc(O)c(O)c1,0,ddf10be3f7ac,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,DGWVMPXQZBUAOI,NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(N4CNc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)C=CC1,0,a4b5f4dda312,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,DWHUHVCZAMLFOY,CC(=O)C(O)(O)CCc1ccc(O)c(O)c1,2,3e08c0a19067,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,GACHUKQIQXVSNB,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(N4CNc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,0;2,3e08c0a19067;4ec5871037fa;a9dbd95ed9de;f41f84d8897c,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,GMZVHHZORQMKBF,O=C(CCc1ccc(O)c(O)c1)Oc1cc(C(=O)[O-])cc(O)c1O,0,292b4facbe63,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,GPRLSGONYQIRFK,[H+],0;1,01d534ebc18f;1c9957f44c72;29c74b6c0c8f;405187fbeb90;5d62d76c7200;5e5fd6d12972;5f7aec908b0d;63f22a592d65,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,GRPAIKHEWZVRJG,O=C(O)CCc1ccc(O)c(O)c1C(=O)[O-],0,0bb6a08bec22,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,HFNNEWXQESAZRX,CC(C)Nc1nc(Cl)nc(NC(O)CCc2ccc(O)c(O)c2)n1,0,dd3a6ca15be8,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,IBHQMOBHDFJBIY,Oc1ccc(CCC(O)O)cc1O,0,1eb0f4fb4804;4ec5871037fa;f41f84d8897c,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,ICDKEGIUNBERCN,Nc1ncnc2c1NCN2C1OC(COP(=O)([O-])[O-])C(OP(=O)([O-])[O-])C1O,0,22f0baed9122,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,IVENSCMCQBJAKW,CCNc1nc(N)nc(Cl)n1,0,bec57ed88d12,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,JBVZMRMPRKZCEF,O=C([O-])C(=O)CC(O)(O)CCc1ccc(O)c(O)c1,0,01420c783b69,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,JQXRGOHTFGIPBP,O=CC=C(C=C(O)C(=O)[O-])CCC(=O)O,0,bcdb3b37ebd0,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,LCCFTBFFBCXECD,C[CH2][Fe+3]1([CH2]C)[S-2][Fe+3]([CH2]C)([CH2]C)[S-2]1,0,fa50c04db904,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,MHAJPDPJQMAIIY,OO,0,88e8c1bdd4e2,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,MJRGXAOTNGANHT,COP(=O)(OC)Oc1cc(CCC(=O)O)ccc1O,0,01fbdcc0ad49,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,MWZVVSJUHWSCPO,Nc1nc(Cl)nc(NC(O)CCc2ccc(O)c(O)c2)n1,0,bec57ed88d12,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,MXWJVTOOROXGIU,CCNc1nc(Cl)nc(NC(C)C)n1,0,dd3a6ca15be8,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,MYMOFIZGZYHOMD,O=O,0,292b4facbe63;bec57ed88d12;dd3a6ca15be8,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,OEPMLSWEOOUPHZ,O=C([O-])C=CC(=CC(=O)[O-])CCC(=O)O,0;1,63f22a592d65;e5403ef63118,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,PHDOXVGRXXAYEB,[NH3+]C(CCC(=O)NC(CS)C(=O)NCC(=O)NCCCC[NH2+]CCCNC(=O)CNC(=O)C(CS)NC(=O)CCC([NH3+])C(=O)[O-])C(=O)[O-],0,a2a6984fc828,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,QPYRNEIVICYZQG,O=C(O)CCc1cc(O)c(O)cc1C(=O)[O-],0,1c9957f44c72,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,RHEJDLZHKWMYNR,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(N2CNc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS,2,3e08c0a19067,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,RZDLRWRBWQJYJD,O=C(CCc1ccc(O)c(O)c1)OO,0,a2a6984fc828,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,STOAUPQHCFCVAW,O=C(O)CCc1cc(O)c(O)c(C(=O)[O-])c1,0,0bb6a08bec22,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,TYISBAMDCQXGTK,COP(=O)(OC)Oc1ccc(CCC(=O)O)cc1O,0,01fbdcc0ad49,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,UZUUNRCGVHPXNL,O=C(O)CCC1=CC=C(O)C(O)(O)C1O,0,a9dbd95ed9de,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,VXDHHLFMBKSFQD,O=C(CCc1ccc(O)c(O)c1)OP(=O)([O-])O,0,c2ea5a6e148c,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,WEPNMLSXEATIJK,O=C(O)CCc1ccc(OS(=O)(=O)O)c(O)c1,0,22f0baed9122,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,WPMJELZXMKXLPW,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(N4CNc5c(N)ncnc54)C(OP(=O)([O-])[O-])C3O)C(O)C2O)c1,0,1eb0f4fb4804;4b8fa8789d87,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,XEJSFWLPYXXENI,O=C([O-])C(Cc1ccc(O)c(O)c1)C(=O)O,0,5d62d76c7200,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,XHXIOICKHGHHSX,O=C([O-])CC(C(=O)[O-])C(CC(=O)O)c1ccc(O)c(O)c1,0,dc41600269c2,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,XLYOFNOQVPJJNP,O,0,01fbdcc0ad49;c2ea5a6e148c;c4d9fdf19cb9;fa50c04db904,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,YUYMJFOMVAPAOJ,NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(N4CNc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1,0;1,01d534ebc18f;29c74b6c0c8f;405187fbeb90;5f7aec908b0d,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_all_rules,hydrocaffeic acid,ZBOPGTZYFJDGBU,O=CC(=CC=C(O)C(=O)O)CCC(=O)O,0,7e9d68ae5363;bcdb3b37ebd0,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_require_ec,hydrocaffeic acid,CUSOWRGIQJDICZ,[NH3+]C(C(=O)[O-])C(O)(O)CCc1ccc(O)c(O)c1,4,471aedd0e78e,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_require_ec,hydrocaffeic acid,DWHUHVCZAMLFOY,CC(=O)C(O)(O)CCc1ccc(O)c(O)c1,2,3e08c0a19067,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_require_ec,hydrocaffeic acid,GACHUKQIQXVSNB,NC(=O)c1ccc[n+](C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(N4CNc5c(N)ncnc54)C(O)C3O)C(O)C2O)c1,2,3e08c0a19067,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_require_ec,hydrocaffeic acid,GPRLSGONYQIRFK,[H+],1,5f7aec908b0d;e5403ef63118,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_require_ec,hydrocaffeic acid,OEPMLSWEOOUPHZ,O=C([O-])C=CC(=CC(=O)[O-])CCC(=O)O,1,e5403ef63118,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_require_ec,hydrocaffeic acid,RHEJDLZHKWMYNR,CC(C)(COP(=O)([O-])OP(=O)([O-])OCC1OC(N2CNc3c(N)ncnc32)C(O)C1OP(=O)([O-])[O-])C(O)C(=O)NCCC(=O)NCCS,2,3e08c0a19067,unlabeled_decoy_screen_against_external_sources_before_training,False
22,R21-P0-013,all_pool_require_ec,hydrocaffeic acid,YUYMJFOMVAPAOJ,NC(=O)C1=CN(C2OC(COP(=O)([O-])OP(=O)([O-])OCC3OC(N4CNc5c(N)ncnc54)C(O)C3O)C(O)C2O)C=CC1,1,5f7aec908b0d,unlabeled_decoy_screen_against_external_sources_before_training,False
